ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
414530,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,11/14/2016,201611,2017,[blank],SDWF,1,92,241,2,-7,3,100,90,NULL,NULL,NULL,8,60,60,60,70,70,60,60,60,60,80,NULL,80,100,90,90,1,80,60,90,90,100,90,100,100,100,NULL,NULL,1,80,100,80,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,70,90,NULL,NULL,90,NULL,NULL,80,80,80,80
414531,3,Ethan Allen,293,NYP,RUD,C,03C,03A,SC,11/18/2016,201611,2017,6988F2,SDWF,1,92,241,27,11,2,70,100,NULL,NULL,NULL,8,80,70,40,40,90,80,60,70,70,80,NULL,80,80,70,90,1,30,30,NULL,70,60,30,80,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,90,NULL,NULL,90,NULL,NULL,80,90,90,90
414532,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,11/22/2016,201611,2017,4AE6D6,SDWF,1,92,241,30,39,2,100,90,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,90,NULL,90,100,100,100,2,NULL,NULL,80,100,90,90,80,100,100,NULL,NULL,1,90,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,50,50,40,100,100,100,100,NULL,NULL,100,100,100,100
414533,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/3/2016,201611,2017,6129AC,SDWF,1,92,178,0,48,1,100,100,NULL,NULL,NULL,8,100,100,100,100,100,80,70,90,100,90,NULL,100,100,90,100,1,80,60,90,60,70,70,100,100,100,NULL,NULL,1,80,100,80,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,90,90,90,80,100,100,100,100,NULL,NULL,100,100,100,100
414534,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/3/2016,201611,2017,3264DC,SDWF,1,92,178,0,48,1,90,90,NULL,NULL,NULL,8,90,90,90,90,100,100,80,90,90,80,NULL,90,90,90,100,1,100,90,100,100,100,80,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,70,70,60,80,100,80,100,100,NULL,NULL,80,90,100,95
414535,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/8/2016,201611,2017,7FD3D8,SDWF,1,92,178,0,2,1,90,100,NULL,NULL,NULL,8,90,100,90,90,90,90,90,90,90,80,NULL,90,90,90,90,1,90,90,90,90,90,90,90,90,90,NULL,NULL,1,60,80,80,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,NULL,NULL,90,90,100,95
414536,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/22/2016,201611,2017,7E443E,SDWF,1,92,178,30,62,1,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,80,NULL,100,100,100,100,2,NULL,NULL,100,80,100,90,NULL,100,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,90,80,100,NULL,NULL,NULL,NULL,NULL,100,100,100,100
414537,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/23/2016,201611,2017,7C518D,SDWF,1,92,178,22,35,1,90,90,NULL,NULL,NULL,8,80,80,80,80,90,80,80,80,80,90,NULL,90,90,70,70,1,20,20,80,80,90,90,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,100,100,100,90,80,80,80,NULL,NULL,80,90,100,95
414538,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/24/2016,201611,2017,0B3F6B,SDWF,1,92,178,2,19,3,100,NULL,NULL,NULL,NULL,8,100,100,30,50,100,90,80,90,60,100,NULL,100,100,100,100,1,30,30,NULL,NULL,80,100,100,100,100,NULL,NULL,1,50,100,20,20,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,30,80,40,100,NULL,NULL,100,NULL,NULL,70,70,100,85
414539,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/26/2016,201611,2017,18EEFA,SDWF,1,92,178,0,11,4,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,90,100,100,100,NULL,100,100,100,100,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,1,80,100,100,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,30,20,10,10,100,100,100,100,NULL,NULL,90,90,100,95
414540,3,Ethan Allen,293,NYP,SDY,C,03C,03A,SC,11/4/2016,201611,2017,7B7F44,SDWF,1,92,159,0,40,4,80,70,NULL,NULL,NULL,8,100,100,100,100,80,100,50,80,70,100,NULL,100,100,100,100,1,70,60,80,20,100,0,80,60,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,30,60,45
414541,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,11/13/2016,201611,2017,0158BA,SDWF,1,92,159,0,5,1,100,100,NULL,NULL,NULL,8,100,100,50,50,90,90,20,100,0,90,NULL,90,90,100,30,1,100,70,100,100,60,90,100,100,100,NULL,NULL,1,70,90,90,50,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,90,80,80,90,80,70,10,NULL,NULL,100,90,100,95
414542,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,11/17/2016,201611,2017,[blank],SDWF,1,92,159,0,1,1,100,100,NULL,NULL,NULL,3,100,100,100,100,90,90,90,90,90,100,NULL,90,90,90,90,1,90,90,80,90,90,90,90,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,50,90,70
414543,3,Ethan Allen,291,POU,RUD,C,03C,03A,SC,11/21/2016,201611,2017,0631F9,SDWF,1,92,169,5,-1,2,80,30,NULL,NULL,NULL,8,80,80,30,50,20,50,20,50,40,70,NULL,70,40,70,70,2,NULL,NULL,50,10,50,60,0,90,50,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,60,60,60,60,100,NULL,NULL,100,NULL,NULL,70,40,60,50
414544,3,Ethan Allen,290,RUD,CRT,C,03C,03A,SC,11/7/2016,201611,2017,628466,SDWF,1,92,209,0,16,3,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100
414545,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,11/14/2016,201611,2017,74E1B8,SDWF,1,92,241,0,7,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,20,100,20,80,1,0,10,100,100,100,100,100,100,100,NULL,NULL,1,100,100,50,50,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,70,50,50,50
496967,3,Ethan Allen,290,FED,NYP,B,03B,03A,SC,5/23/2017,201705,2017,C06D21,SDWF,1,61,197,0,-4,4,100,100,NULL,NULL,NULL,9,100,100,90,90,70,100,100,80,100,90,NULL,100,50,80,80,1,80,90,100,NULL,100,100,100,100,100,NULL,NULL,1,80,80,100,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,90,90,90,90,NULL,NULL,90,100,100,100
496968,3,Ethan Allen,291,NYP,CNV,B,03B,03A,SC,5/1/2017,201705,2017,85C6B5,SDWF,1,61,230,0,-6,1,90,100,NULL,NULL,NULL,8,100,100,40,40,60,30,30,50,30,90,NULL,90,90,80,70,1,70,40,NULL,100,50,90,100,100,80,NULL,NULL,1,80,90,50,40,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,90,90,100,80,100,NULL,NULL,100,NULL,NULL,80,80,90,85
496969,3,Ethan Allen,291,NYP,CNV,B,03B,03A,SC,5/15/2017,201705,2017,81795C,SDWF,1,61,230,0,-4,1,90,90,NULL,NULL,NULL,8,80,90,90,90,90,80,80,70,90,90,NULL,80,90,80,90,1,70,70,NULL,NULL,60,100,90,90,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,90,100,NULL,NULL,100,NULL,NULL,80,90,100,95
496970,3,Ethan Allen,291,NYP,CNV,B,03B,03A,SC,5/23/2017,201705,2017,C1CD98,SDWF,1,61,230,0,3,2,60,NULL,NULL,NULL,NULL,8,80,90,60,60,NULL,70,70,70,70,90,NULL,80,80,60,NULL,1,10,10,50,50,100,90,90,90,90,NULL,NULL,1,60,90,50,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,20,90,20,20,20,90,80,80,90,NULL,NULL,70,70,70,70
496971,3,Ethan Allen,293,NYP,RUD,B,03B,03A,SC,5/19/2017,201705,2017,B4EEF6,SDWF,1,61,241,8,-18,1,100,90,NULL,NULL,NULL,8,100,100,100,100,100,100,80,90,80,100,NULL,100,90,70,70,1,70,60,70,NULL,90,90,100,100,90,NULL,NULL,1,100,100,80,80,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,90,NULL,NULL,90,NULL,NULL,100,100,100,100
496972,3,Ethan Allen,291,NYP,SAR,B,03B,03A,SC,5/20/2017,201705,2017,A25323,SDWF,1,61,178,29,56,4,90,70,NULL,NULL,NULL,8,90,90,80,80,30,60,90,90,80,100,NULL,90,90,90,90,2,NULL,NULL,90,90,80,70,70,90,90,NULL,NULL,1,80,90,NULL,70,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,80,NULL,80,NULL,NULL,90,90,90,90
496973,3,Ethan Allen,291,NYP,SDY,B,03B,03A,SC,5/9/2017,201705,2017,9A9525,SDWF,1,61,159,2,-2,4,30,70,NULL,NULL,NULL,8,80,80,40,10,80,80,80,80,70,70,NULL,70,80,80,80,1,10,50,50,NULL,70,90,80,90,20,NULL,NULL,1,60,60,40,50,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,70,40,60,20,10,20,30,10,NULL,NULL,80,70,70,70
496974,3,Ethan Allen,290,RUD,NYP,B,03B,03A,SC,4/28/2017,201705,2017,A3D90E,SDWF,1,61,241,0,2,2,100,100,NULL,NULL,NULL,8,100,100,100,NULL,100,100,100,100,100,90,NULL,100,100,100,100,1,80,70,100,NULL,100,100,100,100,100,NULL,NULL,1,50,100,50,20,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,30,30,NULL,30,NULL,NULL,100,100,100,100
496975,3,Ethan Allen,292,RUD,NYP,B,03B,03A,SC,5/6/2017,201705,2017,93F74D,SDWF,1,61,241,0,47,2,90,100,NULL,NULL,NULL,8,90,90,100,100,90,90,60,90,80,90,NULL,90,90,90,90,1,60,40,90,100,100,100,100,100,100,NULL,NULL,1,80,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,60,70,70,80,NULL,NULL,100,100,100,100
496976,3,Ethan Allen,290,RUD,NYP,B,03B,03A,SC,5/8/2017,201705,2017,ACA706,SDWF,1,61,241,0,-5,2,90,80,NULL,NULL,NULL,8,80,90,80,80,70,70,80,70,80,80,NULL,90,90,40,50,1,20,20,70,80,40,90,50,90,90,NULL,NULL,1,60,90,70,40,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,90,80,70,70,80,70,70,80,NULL,NULL,90,90,90,90
496977,3,Ethan Allen,290,RUD,NYP,B,03B,03A,SC,5/15/2017,201705,2017,909510,SDWF,1,61,241,0,34,3,90,90,NULL,NULL,NULL,8,90,90,NULL,NULL,100,100,100,100,100,100,NULL,70,90,90,90,1,90,90,90,90,90,90,90,90,90,NULL,NULL,1,90,90,90,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,60,NULL,NULL,50,NULL,NULL,60,80,100,90
496978,3,Ethan Allen,290,SAR,CRT,B,03B,03A,SC,5/12/2017,201705,2017,B64718,SDWF,1,61,146,3,2,3,100,100,NULL,NULL,NULL,2,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,NULL,NULL,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,100,100,100,100
496979,3,Ethan Allen,290,SAR,NYP,B,03B,03A,SC,5/22/2017,201705,2017,7A114C,SDWF,1,61,178,4,16,1,100,100,NULL,NULL,NULL,8,90,90,90,90,80,80,80,80,80,80,NULL,80,80,70,60,1,10,0,70,70,60,80,80,80,90,NULL,NULL,1,70,80,50,50,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,60,50,40,30,20,20,10,10,NULL,NULL,60,70,70,70
496980,3,Ethan Allen,290,SDY,NYP,B,03B,03A,SC,5/2/2017,201705,2017,933A5C,SDWF,1,61,159,19,10,3,90,90,NULL,NULL,NULL,2,100,100,90,90,90,100,80,90,90,100,NULL,90,90,80,70,2,NULL,NULL,100,90,90,90,90,90,90,NULL,NULL,1,90,90,90,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,90,50,50,50,90,80,80,80,NULL,NULL,90,90,90,90
496981,3,Ethan Allen,291,ALB,FED,C,03C,03A,SC,5/4/2017,201705,2017,A38A80,SDWF,1,61,56,2,13,2,80,90,NULL,NULL,NULL,2,90,90,90,40,40,40,70,70,80,80,NULL,80,40,60,40,1,60,50,40,90,50,40,90,90,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,10,50,50,NULL,NULL,30,40,80,60
496982,3,Ethan Allen,290,CNV,NYP,C,03C,03A,SC,5/9/2017,201705,2017,AB43B4,SDWF,1,61,230,1,12,1,100,100,NULL,NULL,NULL,8,80,80,100,100,100,100,100,100,100,70,NULL,70,70,70,30,1,60,10,NULL,50,50,70,70,90,60,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,60,60,60,30,30,NULL,NULL,40,NULL,NULL,60,60,70,65
496983,3,Ethan Allen,290,CNV,NYP,C,03C,03A,SC,5/15/2017,201705,2017,B4439C,SDWF,1,61,230,0,34,1,100,100,NULL,NULL,NULL,95,NULL,NULL,100,100,100,90,100,100,100,100,NULL,90,100,70,100,1,70,70,NULL,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,90,90,100,80,NULL,60,70,NULL,NULL,100,100,100,100
496984,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,5/3/2017,201705,2017,ADB73E,SDWF,1,61,197,0,-6,1,100,100,NULL,NULL,NULL,8,100,100,NULL,NULL,100,70,100,NULL,90,80,NULL,80,90,90,90,1,90,90,90,NULL,90,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,100,NULL,NULL,100,100,100,100
496985,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,5/4/2017,201705,2017,AB6975,SDWF,1,61,197,0,19,2,100,100,NULL,NULL,NULL,8,90,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,100,80,80,80,90,100,100,100,NULL,NULL,100,100,100,100
496986,3,Ethan Allen,292,FED,NYP,C,03C,03A,SC,5/13/2017,201705,2017,B440EC,SDWF,1,61,197,5,-6,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,90,100,90,NULL,90,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,100,100,100
496987,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,5/15/2017,201705,2017,B695ED,SDWF,1,61,197,0,34,3,0,90,NULL,NULL,NULL,9,100,100,0,0,90,100,90,80,10,70,NULL,70,90,60,60,1,30,30,80,70,50,50,90,90,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,80,80,80,70,70,NULL,NULL,80,80,80,80
496988,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,5/18/2017,201705,2017,A4E765,SDWF,1,61,197,0,-5,4,100,100,NULL,NULL,NULL,2,100,100,60,70,50,60,90,90,90,100,NULL,100,100,90,100,1,40,0,100,90,90,100,90,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,90,80,NULL,90,90,NULL,40,NULL,NULL,90,90,100,95
496989,3,Ethan Allen,291,NYP,CNV,C,03C,03A,SC,4/29/2017,201705,2017,A865D3,SDWF,1,61,230,0,-17,3,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,80,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,100,100,100
496990,3,Ethan Allen,291,NYP,CNV,C,03C,03A,SC,5/10/2017,201705,2017,AEA24D,SDWF,1,61,230,0,-17,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,70,NULL,80,80,80,80,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,100,100,100
496991,3,Ethan Allen,291,NYP,CNV,C,03C,03A,SC,5/24/2017,201705,2017,9E12F7,SDWF,1,61,230,2,-16,2,100,100,NULL,NULL,NULL,8,100,100,50,50,100,100,100,100,100,90,NULL,100,100,90,100,1,80,80,100,100,100,100,100,100,100,NULL,NULL,1,50,100,60,30,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,70,NULL,NULL,70,NULL,NULL,80,90,100,95
496992,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,5/11/2017,201705,2017,B3A886,SDWF,1,61,197,0,39,1,NULL,60,NULL,NULL,NULL,8,80,80,20,20,80,90,70,80,80,90,NULL,90,90,90,90,1,70,70,NULL,NULL,80,80,90,90,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,80,80,NULL,NULL,80,NULL,NULL,80,90,80,85
496993,3,Ethan Allen,291,NYP,FED,C,03C,03A,SC,5/20/2017,201705,2017,B791ED,SDWF,1,61,197,29,58,1,30,30,NULL,NULL,NULL,8,60,70,10,10,50,30,20,50,20,80,NULL,20,70,70,70,1,70,70,40,10,20,10,60,70,30,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,50,50,20,20,80,NULL,NULL,80,NULL,NULL,60,40,50,45
496994,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,5/2/2017,201705,2017,ABF0E7,SDWF,1,61,241,0,-14,3,100,90,NULL,NULL,NULL,8,90,80,90,90,90,80,80,80,90,90,NULL,80,90,80,80,1,50,20,90,NULL,70,90,90,90,90,NULL,NULL,1,80,90,NULL,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,70,90,70,70,80,NULL,NULL,80,NULL,NULL,90,90,90,90
496995,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,5/9/2017,201705,2017,6BBF56,SDWF,1,61,241,2,-19,2,80,80,NULL,NULL,NULL,8,100,100,50,70,80,80,40,50,70,100,NULL,100,100,60,90,1,40,40,50,NULL,80,90,90,100,90,NULL,NULL,1,50,80,NULL,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,90,100,95
496996,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,5/11/2017,201705,2017,B551E9,SDWF,1,61,241,0,22,1,100,100,NULL,NULL,NULL,8,100,100,100,50,80,80,60,60,80,40,NULL,30,100,30,80,1,30,0,90,10,10,0,100,100,80,NULL,NULL,1,60,100,60,60,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,100,0,0,0,100,NULL,NULL,100,NULL,NULL,60,70,70,70
496997,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,5/13/2017,201705,2017,B58054,SDWF,1,61,241,23,7,4,100,100,NULL,NULL,NULL,9,80,90,90,90,90,100,80,100,80,80,NULL,80,100,80,60,1,90,90,40,100,80,70,80,100,80,NULL,NULL,1,100,90,100,100,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,100,80,60,60,100,NULL,NULL,90,NULL,NULL,100,90,100,95
496998,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,5/16/2017,201705,2017,A4B13E,SDWF,1,61,241,0,-21,1,100,100,NULL,NULL,NULL,8,100,100,80,80,90,90,90,80,80,80,NULL,80,80,80,80,1,70,70,70,NULL,90,90,100,100,100,NULL,NULL,1,80,70,70,70,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,80,80,80,90,90,NULL,NULL,90,NULL,NULL,80,80,90,85
496999,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,5/29/2017,201705,2017,AF148E,SDWF,1,61,241,0,-22,2,NULL,NULL,NULL,NULL,NULL,8,100,100,NULL,NULL,NULL,100,NULL,NULL,100,100,NULL,100,100,100,100,1,80,80,100,NULL,90,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,90,80,80,90,NULL,NULL,90,NULL,NULL,80,90,100,95
497000,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,5/2/2017,201705,2017,A8141D,SDWF,1,61,178,0,7,4,100,100,NULL,NULL,NULL,8,50,50,80,80,80,70,70,60,80,70,NULL,70,70,70,70,1,70,70,60,NULL,70,80,80,80,80,NULL,NULL,1,70,80,80,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,70,90,60,60,60,60,50,NULL,NULL,60,80,100,90
497001,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,5/3/2017,201705,2017,80AC06,SDWF,1,61,178,0,29,1,90,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,80,100,90,100,1,80,90,90,100,100,90,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,NULL,NULL,100,NULL,NULL,100,100,100,100
497002,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,5/5/2017,201705,2017,ABD78D,SDWF,1,61,178,0,14,4,90,80,NULL,NULL,NULL,8,90,90,50,50,90,60,40,70,70,80,NULL,80,90,70,80,1,30,30,70,80,70,90,90,90,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,70,80,80,80
497003,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,5/7/2017,201705,2017,A41911,SDWF,1,61,178,0,17,2,80,80,NULL,NULL,NULL,8,90,90,40,10,50,50,50,80,50,80,NULL,80,80,50,40,1,10,10,80,80,80,50,90,90,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,50,50,50,50,NULL,NULL,20,30,50,40
497004,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,5/19/2017,201705,2017,945764,SDWF,1,61,178,8,3,2,90,80,NULL,NULL,NULL,9,100,100,90,80,100,90,80,80,90,90,NULL,100,100,100,100,1,90,80,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100
