ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
14717,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/10/2013,201312,2014,3E37AF,SDWF,1,90,241,0,-11,2,90,100,2,NULL,NULL,NULL,NULL,NULL,90,90,90,100,90,90,90,80,NULL,80,70,80,70,2,NULL,NULL,90,NULL,80,90,80,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,80,60,60,60,60,40,40,40,NULL,NULL,80,80,90,85
14718,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/11/2013,201312,2014,1A0ECF,SDWF,1,90,241,0,-3,1,100,100,2,NULL,NULL,NULL,NULL,NULL,90,90,100,80,100,90,90,100,NULL,100,100,100,80,1,80,80,100,90,90,70,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,90,70,60,90,90,90,90,90,NULL,NULL,80,90,90,90
14719,3,Ethan Allen,296,RUD,NYP,C,03C,03A,SC,12/15/2013,201312,2014,413E1D,SDWF,1,90,241,2,67,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,90,100,100,100,1,50,70,0,0,100,30,100,NULL,40,NULL,NULL,1,100,100,100,60,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,100,30,30,30,30,100,100,80,NULL,NULL,100,100,100,100
14720,3,Ethan Allen,292,RUD,NYP,C,03C,03A,SC,12/21/2013,201312,2014,784780,SDWF,1,90,241,0,25,2,100,100,1,NULL,NULL,NULL,NULL,NULL,100,100,90,50,90,90,90,80,NULL,80,80,60,70,2,NULL,NULL,90,70,70,80,100,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,100,90,90,90,100,100,90,NULL,NULL,90,90,90,90
14721,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/24/2013,201312,2014,4B53FA,SDWF,1,90,241,0,-10,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,NULL,100,100,100,NULL,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,100,60,60,100,NULL,NULL,NULL,NULL,NULL,NULL,80,100,80,90
14722,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/26/2013,201312,2014,1F3939,SDWF,1,90,241,0,-2,1,30,90,2,NULL,NULL,NULL,NULL,NULL,20,20,70,90,80,90,70,100,NULL,90,100,100,90,2,NULL,NULL,40,80,80,100,100,NULL,100,NULL,NULL,1,100,100,90,60,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,80,70,40,50,80,80,80,80,NULL,NULL,100,100,100,100
14723,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/26/2013,201312,2014,28820D,SDWF,1,90,241,0,-2,1,100,100,2,NULL,NULL,NULL,NULL,NULL,90,100,100,100,100,100,100,100,NULL,100,70,100,100,1,80,80,100,NULL,100,100,NULL,NULL,100,NULL,NULL,1,90,100,90,80,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,90,60,10,60,70,100,100,90,NULL,NULL,100,100,100,100
14724,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/26/2013,201312,2014,3A0B01,SDWF,1,90,241,0,-2,1,90,NULL,2,NULL,NULL,NULL,NULL,NULL,70,70,80,90,80,80,80,70,NULL,50,90,90,80,1,70,60,50,50,70,100,90,NULL,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,70,40,60,30,70,80,70,70,NULL,NULL,80,80,80,80
14725,3,Ethan Allen,296,RUD,NYP,C,03C,03A,SC,12/29/2013,201312,2014,4776CD,SDWF,1,90,241,0,-7,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,NULL,100,100,80,NULL,100,100,100,100,1,100,100,NULL,100,100,100,100,NULL,100,NULL,NULL,1,80,100,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,100,100,100,100
14726,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/30/2013,201312,2014,50A153,SDWF,1,90,241,0,-10,1,100,100,2,NULL,NULL,NULL,NULL,NULL,80,80,90,90,90,80,90,90,NULL,90,90,90,80,2,NULL,NULL,90,90,90,90,90,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,60,50,50,50,NULL,NULL,90,90,90,90
14727,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/31/2013,201312,2014,427220,SDWF,1,90,241,0,-4,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,70,NULL,100,90,100,80,1,80,80,70,NULL,100,100,100,NULL,100,NULL,NULL,1,80,100,60,50,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,100,40,40,20,70,70,90,70,NULL,NULL,70,80,90,85
14728,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/31/2013,201312,2014,513089,SDWF,1,90,241,0,-4,4,100,90,2,NULL,NULL,NULL,NULL,NULL,60,70,80,80,90,80,80,90,NULL,90,90,90,100,1,90,80,80,90,100,100,100,NULL,100,NULL,NULL,1,60,100,90,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,90,70,60,70,80,90,90,80,NULL,NULL,90,90,90,90
14729,3,Ethan Allen,290,RUD,SDY,C,03C,03A,SC,12/27/2013,201312,2014,458A55,SDWF,1,90,82,0,-14,3,100,100,2,NULL,NULL,NULL,NULL,NULL,60,60,100,100,100,100,100,100,NULL,100,100,100,80,1,100,100,NULL,NULL,50,100,100,NULL,100,NULL,NULL,1,NULL,100,100,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,100,100,90,NULL,NULL,100,100,100,100
14730,3,Ethan Allen,290,RUD,SDY,C,03C,03A,SC,12/27/2013,201312,2014,458A55,SDWF,1,90,82,0,-14,3,100,100,2,NULL,NULL,NULL,NULL,NULL,60,60,100,100,100,100,100,100,NULL,100,100,100,80,1,100,100,NULL,NULL,50,100,100,NULL,100,NULL,NULL,1,NULL,100,100,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,100,100,90,NULL,NULL,100,100,100,100
14731,3,Ethan Allen,290,SAR,CRT,C,03C,03A,SC,12/17/2013,201312,2014,470277,SDWF,1,90,146,6,40,1,50,50,2,NULL,NULL,NULL,NULL,NULL,80,80,100,90,100,100,60,100,NULL,100,100,100,100,2,NULL,NULL,80,100,100,50,100,NULL,60,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,NULL,NULL,70,80,100,90
14732,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/6/2013,201312,2014,067C9F,SDWF,1,90,178,1,12,2,70,80,2,NULL,NULL,NULL,NULL,NULL,70,80,80,80,100,100,90,100,NULL,100,100,100,100,2,NULL,NULL,80,NULL,80,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,80,NULL,90,NULL,NULL,100,100,100,100
14733,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/13/2013,201312,2014,347D08,SDWF,1,90,178,2,-12,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,NULL,100,100,NULL,100,100,100,100,2,NULL,NULL,100,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,80,90,80,NULL,NULL,80,NULL,NULL,90,90,90,90
14734,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/13/2013,201312,2014,3F1E2F,SDWF,1,90,178,2,-12,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,70,100,NULL,NULL,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,80,NULL,NULL,100,100,100,100
14735,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/13/2013,201312,2014,433CE9,SDWF,1,90,178,2,-12,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,100,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,NULL,NULL,100,100,100,100
14736,3,Ethan Allen,292,SAR,NYP,C,03C,03A,SC,12/14/2013,201312,2014,1EEA83,SDWF,1,90,178,30,36,4,100,100,2,NULL,NULL,NULL,NULL,NULL,50,20,100,60,100,100,50,100,NULL,100,100,100,100,1,100,100,100,100,100,80,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,40,NULL,NULL,100,80,100,90
14737,3,Ethan Allen,296,SAR,NYP,C,03C,03A,SC,12/15/2013,201312,2014,3D6381,SDWF,1,90,178,7,67,3,100,90,2,NULL,NULL,NULL,NULL,NULL,90,100,100,90,90,100,90,80,NULL,90,70,80,90,1,80,70,90,80,80,50,100,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,100,50,50,50,70,NULL,NULL,70,NULL,NULL,70,70,80,75
14738,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/16/2013,201312,2014,2D0DF2,SDWF,1,90,178,1,13,2,100,50,2,NULL,NULL,NULL,NULL,NULL,100,100,50,50,50,50,50,80,NULL,100,100,80,80,1,70,80,50,50,80,50,80,NULL,50,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,70,70,70,70,NULL,NULL,90,90,90,90
14739,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/18/2013,201312,2014,3C50B7,SDWF,1,90,178,3,27,4,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,50,NULL,70,100,90,80,2,NULL,NULL,90,90,90,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,100,100,100,50,90,80,80,NULL,NULL,90,90,100,95
14740,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/23/2013,201312,2014,460280,SDWF,1,90,178,2,13,4,100,100,2,NULL,NULL,NULL,NULL,NULL,90,90,100,100,100,100,100,100,NULL,100,100,100,100,1,80,80,100,90,90,100,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,80,100,90,100,100,100,100,NULL,NULL,90,100,100,100
14741,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/23/2013,201312,2014,204000,SDWF,1,90,178,2,13,1,100,100,2,NULL,NULL,NULL,NULL,NULL,70,70,90,80,100,90,90,90,NULL,100,90,90,90,1,100,70,90,90,70,100,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,90,NULL,NULL,100,100,100,100
14742,3,Ethan Allen,290,SAR,NYP,C,03C,03A,SC,12/31/2013,201312,2014,47D2C6,SDWF,1,90,178,11,-4,2,100,90,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,60,90,100,NULL,100,80,80,100,1,40,0,100,100,100,100,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,100,80,80,60,100,100,100,100,NULL,NULL,90,90,100,95
14743,3,Ethan Allen,290,SAR,POU,C,03C,03A,SC,12/9/2013,201312,2014,3DA0F3,SDWF,1,90,106,2,8,2,100,100,2,NULL,NULL,NULL,NULL,NULL,50,50,100,100,100,100,60,100,NULL,100,100,100,100,2,NULL,NULL,NULL,100,0,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,40,90,80,NULL,NULL,50,100,100,100
14744,3,Ethan Allen,290,SAR,YNY,C,03C,03A,SC,12/18/2013,201312,2014,43A208,SDWF,1,90,164,3,35,2,50,70,2,NULL,NULL,NULL,NULL,NULL,60,50,70,70,30,30,50,80,NULL,70,90,90,90,2,NULL,NULL,90,90,70,40,80,NULL,90,NULL,NULL,1,70,80,70,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,90,70,60,80,70,70,70,70,NULL,NULL,80,70,60,65
14745,3,Ethan Allen,291,SDY,FED,C,03C,03A,SC,12/16/2013,201312,2014,44D6C3,SDWF,1,90,38,34,40,1,0,0,2,NULL,NULL,NULL,NULL,NULL,0,0,30,20,0,20,0,70,NULL,20,10,10,10,1,20,20,80,0,0,0,70,NULL,60,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,10,10,10,10,NULL,NULL,10,0,0,0
14746,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/17/2013,201312,2014,C2113F,SDWF,1,90,159,6,29,2,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,60,100,70,70,70,90,NULL,90,70,90,90,1,100,90,90,90,80,90,90,NULL,90,NULL,NULL,1,100,100,90,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,90,90,90,90
14747,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/27/2013,201312,2014,336000,SDWF,1,90,159,0,-5,3,100,100,1,100,0,NULL,NULL,NULL,70,70,100,100,50,50,70,60,NULL,60,10,50,50,1,50,50,70,70,50,100,100,NULL,100,NULL,NULL,1,70,100,70,70,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,70,70,70,70,50,50,50,50,NULL,NULL,90,90,100,95
14748,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/30/2013,201312,2014,4FF036,SDWF,1,90,159,18,-10,2,100,100,2,NULL,NULL,NULL,NULL,NULL,80,80,80,80,70,60,70,60,NULL,60,80,80,70,1,70,40,80,60,80,10,80,NULL,80,NULL,NULL,1,70,90,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,80,40,40,10,80,80,80,80,NULL,NULL,80,70,80,75
14749,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/31/2013,201312,2014,51673F,SDWF,1,90,159,7,-4,1,100,100,1,NULL,100,NULL,NULL,NULL,100,100,100,80,80,70,80,100,NULL,100,20,90,100,1,80,80,100,100,100,100,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,80,NULL,NULL,60,100,70,85
67761,3,Ethan Allen,290,SDY,NYP,B,03B,03A,SC,7/9/2014,201407,2014,06F8E5,SDWF,1,187,159,0,28,3,100,100,2,NULL,NULL,NULL,NULL,NULL,90,100,100,100,100,70,70,90,NULL,90,90,90,80,2,NULL,NULL,60,90,90,90,100,NULL,100,NULL,NULL,1,80,100,90,60,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,80,50,70,50,60,60,60,60,NULL,NULL,90,90,100,95
67762,3,Ethan Allen,291,CRT,SAR,C,03C,03A,SC,7/19/2014,201407,2014,517344,SDWF,1,187,146,432,493,1,10,10,1,10,100,NULL,NULL,NULL,90,20,80,NULL,60,NULL,60,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,10,60,35
67763,3,Ethan Allen,290,FED,NYP,C,03C,03A,SC,7/11/2014,201407,2014,4C751C,SDWF,1,187,197,0,71,1,100,NULL,2,NULL,NULL,NULL,NULL,NULL,50,50,100,100,100,100,100,80,NULL,80,80,80,70,1,10,0,100,100,100,100,100,NULL,100,NULL,NULL,1,80,80,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,90,20,20,10,90,90,90,90,NULL,NULL,80,70,80,75
67764,3,Ethan Allen,293,NYP,FED,C,03C,03A,SC,7/3/2014,201407,2014,204FB6,SDWF,1,187,197,7,172,2,NULL,10,2,NULL,NULL,NULL,NULL,NULL,50,50,50,0,50,50,0,100,NULL,100,100,100,80,1,70,100,100,100,70,20,100,NULL,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,80,80,80,NULL,NULL,70,40,70,55
67765,3,Ethan Allen,293,NYP,FED,C,03C,03A,SC,7/3/2014,201407,2014,35D627,SDWF,1,187,197,7,172,1,80,10,2,NULL,NULL,NULL,NULL,NULL,80,50,20,10,60,60,40,70,NULL,70,50,60,30,1,0,0,30,50,50,0,0,NULL,0,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,20,60,50,50,50,80,0,0,0,NULL,NULL,20,0,0,0
67766,3,Ethan Allen,293,NYP,FED,C,03C,03A,SC,7/3/2014,201407,2014,39A251,SDWF,1,187,197,7,172,2,100,40,2,NULL,NULL,NULL,NULL,NULL,100,100,60,60,80,80,70,100,NULL,0,80,80,70,2,NULL,NULL,0,0,0,0,NULL,NULL,20,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,NULL,NULL,10,10,0,5
67767,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,7/5/2014,201407,2014,376AD0,SDWF,1,187,241,0,7,2,100,80,2,NULL,NULL,NULL,NULL,NULL,80,90,100,100,90,100,90,90,NULL,100,100,90,90,1,100,100,100,NULL,100,100,100,NULL,100,NULL,NULL,1,100,100,80,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,80,90,80,100,NULL,NULL,100,NULL,NULL,90,100,100,100
67768,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,7/7/2014,201407,2014,468616,SDWF,1,187,241,59,47,4,90,100,2,NULL,NULL,NULL,NULL,NULL,100,80,100,100,100,100,40,70,NULL,90,100,90,100,1,60,70,NULL,NULL,100,40,100,NULL,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,40,10,100,0,100,NULL,NULL,100,NULL,NULL,90,80,100,90
67769,3,Ethan Allen,293,NYP,RUD,C,03C,03A,SC,7/11/2014,201407,2014,4C6B4B,SDWF,1,187,241,3,-6,2,90,NULL,1,100,NULL,NULL,NULL,NULL,80,10,80,70,10,20,50,30,NULL,80,80,20,50,1,40,30,50,50,0,80,80,NULL,80,NULL,NULL,1,10,10,10,10,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,80,70,60,50,80,NULL,NULL,NULL,NULL,NULL,80,70,70,70
67770,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,7/17/2014,201407,2014,[blank],SDWF,1,187,241,0,-6,2,50,80,1,100,NULL,NULL,NULL,NULL,60,60,70,50,70,70,80,20,NULL,80,80,80,60,2,NULL,NULL,70,70,70,70,50,NULL,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,60,100,80,60,80,NULL,NULL,80,NULL,NULL,60,70,70,70
67771,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,7/19/2014,201407,2014,5394F3,SDWF,1,187,241,0,478,2,0,80,2,NULL,NULL,NULL,NULL,NULL,80,80,80,80,80,80,80,10,NULL,0,10,10,90,1,10,10,10,0,0,0,0,NULL,90,NULL,NULL,1,40,90,10,10,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,10,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0
67772,3,Ethan Allen,291,NYP,RUD,C,03C,03A,SC,7/27/2014,201407,2014,5C21A1,SDWF,1,187,241,0,-4,1,90,90,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,90,90,80,60,NULL,90,90,60,60,1,40,30,90,90,50,90,90,NULL,100,NULL,NULL,1,90,100,60,60,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,60,60,40,50,90,NULL,NULL,90,NULL,NULL,100,90,100,95
67773,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,7/3/2014,201407,2014,0DD671,SDWF,1,187,178,7,157,2,20,20,2,NULL,NULL,NULL,NULL,NULL,20,20,80,30,70,70,10,20,NULL,50,70,70,70,1,60,60,20,20,10,30,90,NULL,20,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,80,50,50,50,60,NULL,NULL,60,NULL,NULL,60,50,50,50
67774,3,Ethan Allen,293,NYP,SAR,C,03C,03A,SC,7/3/2014,201407,2014,33E498,SDWF,1,187,178,7,157,2,100,70,2,NULL,NULL,NULL,NULL,NULL,100,100,100,30,50,50,40,100,NULL,100,100,100,100,1,100,80,100,80,50,60,90,NULL,100,NULL,NULL,1,80,100,100,100,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,NULL,NULL,80,80,80,80
67775,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,7/17/2014,201407,2014,A83D14,SDWF,1,187,178,0,7,1,100,90,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,90,90,90,90,NULL,90,90,90,90,1,80,80,90,90,90,90,90,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,90,90,90,90,NULL,NULL,90,90,90,90
67776,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,7/22/2014,201407,2014,E3F42C,SDWF,1,187,178,0,2,4,80,80,1,60,60,NULL,NULL,NULL,100,100,90,90,100,80,100,50,NULL,50,70,100,100,1,50,50,NULL,NULL,100,80,80,NULL,100,NULL,NULL,1,50,100,70,50,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,20,50,10,10,10,100,100,100,100,NULL,NULL,70,70,60,65
67777,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,7/27/2014,201407,2014,194AFC,SDWF,1,187,178,0,17,1,100,100,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,80,80,100,100,100,100,100,NULL,100,NULL,NULL,1,80,100,80,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,80,100,100,100,100,NULL,NULL,100,100,100,100
67778,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,7/29/2014,201407,2014,216797,SDWF,1,187,178,39,54,1,50,80,2,NULL,NULL,NULL,NULL,NULL,90,90,100,90,90,90,10,90,NULL,90,80,100,100,1,80,90,70,50,90,10,80,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,10,90,100,NULL,NULL,30,50,30,40
67779,3,Ethan Allen,293,NYP,SDY,C,03C,03A,SC,7/11/2014,201407,2014,4B57A0,SDWF,1,187,159,3,15,2,80,90,2,NULL,NULL,NULL,NULL,NULL,80,80,80,70,30,30,50,70,NULL,80,80,40,50,2,NULL,NULL,60,60,80,70,60,NULL,80,NULL,NULL,1,50,50,60,60,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,20,30,30,20,10,40,60,60,60,NULL,NULL,50,60,60,60
67780,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,7/16/2014,201407,2014,41290,SDWF,1,187,241,0,1,2,100,90,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,90,NULL,90,100,90,100,2,NULL,NULL,90,NULL,80,100,100,NULL,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,90,90,80,80,90,80,90,NULL,NULL,90,100,100,100
