ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
581662,3,Ethan Allen,291,NYP,SAR,C,03C,03A,SC,11/1/2017,201711,2018,,SDWF,1,67,178,0,46,3,90,100,NULL,NULL,NULL,8,100,100,100,100,100,100,70,90,90,70,NULL,80,70,60,70,1,50,60,100,100,90,70,80,90,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,50,0,50,0,90,NULL,NULL,80,NULL,NULL,90,90,100,95
581663,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,11/1/2017,201711,2018,,SDWF,1,67,241,0,31,1,100,100,NULL,NULL,NULL,8,70,70,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,70,80,100,100,80,80,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,80,NULL,NULL,100,100,100,100
581664,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,11/9/2017,201711,2018,,SDWF,1,67,241,0,-5,3,90,100,NULL,NULL,NULL,8,NULL,90,100,100,100,100,90,90,100,90,NULL,90,80,80,80,1,80,80,90,100,90,100,100,100,90,NULL,NULL,1,80,80,80,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,70,90,NULL,70,NULL,NULL,60,90,90,90
597356,3,Ethan Allen,29520,NYP,SDY,C,03C,03A,SC,12/3/2017,201712,2018,,SDWF,1,76,159,NULL,-1,1,0,70,NULL,NULL,NULL,2,50,50,0,0,70,70,70,70,70,100,NULL,100,100,100,100,1,80,80,60,60,60,60,60,80,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,100,90,100,90,90,90,90,90,NULL,NULL,0,0,30,15
597587,3,Ethan Allen,290,RUD,NYP,C,03C,03A,SC,12/4/2017,201712,2018,,SDWF,1,76,241,0,-3,4,100,100,NULL,NULL,NULL,9,100,100,100,90,90,90,90,90,100,80,NULL,90,80,90,90,1,90,60,90,80,90,90,80,100,90,NULL,NULL,1,90,80,70,70,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,50,50,50,40,80,90,80,80,NULL,NULL,40,70,80,75
597981,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/6/2017,201712,2018,,SDWF,1,76,159,8,-3,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,90,NULL,90,50,90,90,1,90,90,90,90,90,90,90,90,90,NULL,NULL,1,90,90,90,90,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,90,90,90,90,100,NULL,100,70,80,75
598240,3,Ethan Allen,290,CNV,NYP,B,03B,03A,SC,12/6/2017,201712,2018,,SDWF,1,76,232,0,-3,1,100,100,NULL,NULL,NULL,8,100,100,NULL,NULL,100,100,100,100,100,90,NULL,80,80,80,70,2,NULL,NULL,90,90,70,90,100,100,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,60,40,60,60,40,NULL,NULL,30,NULL,NULL,70,80,90,85
598241,3,Ethan Allen,291,NYP,SDY,C,03C,03A,SC,12/6/2017,201712,2018,,SDWF,1,76,159,0,5,3,90,100,NULL,NULL,NULL,8,100,100,80,70,100,100,100,100,90,100,NULL,100,100,90,90,2,NULL,NULL,80,90,80,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,NULL,NULL,100,100,100,100
598242,3,Ethan Allen,290,SDY,NYP,C,03C,03A,SC,12/6/2017,201712,2018,,SDWF,1,76,159,8,-3,1,100,100,NULL,NULL,NULL,8,90,90,100,100,100,100,100,100,100,100,NULL,100,100,90,90,1,70,70,90,100,100,90,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,100,100,NULL,NULL,100,100,100,100
598653,3,Ethan Allen,290,CNV,NYP,C,03C,03A,SC,12/7/2017,201712,2018,,SDWF,1,76,232,0,-6,4,100,100,NULL,NULL,NULL,8,60,90,100,100,100,100,100,100,100,100,NULL,100,50,100,100,1,100,20,100,100,100,100,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,100,NULL,50,100,100,100
