ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
610458,40,Adirondack,69,NYP,MTR,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,381,2,46,2,50,60,,,,8,60,70,50,50,90,50,50,70,50,80,,60,80,40,60,1,50,50,70,10,50,30,80,80,80,,,1,80,40,10,10,50,,,,,,,,,,,,1,50,50,70,40,60,80,80,80,80,60,,80,70,80,75.00
610459,40,Adirondack,69,NYP,SAR,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,178,2,-1,1,100,100,,,,8,100,100,100,100,100,100,100,100,100,100,,100,100,100,100,2,,,100,100,90,100,100,100,100,,,2,,,,,,,,,,,,,,,,,1,100,100,100,100,100,100,100,100,100,100,,100,100,100,100.00
610460,40,Adirondack,68,PLB,ALB,C,40C,40A,SC,12/28/2017,201712,2018,,SDWF,1,51,168,207,193,1,100,100,,,,6,100,100,100,100,100,100,100,100,100,100,,100,100,90,90,1,80,50,100,100,100,100,100,100,100,,,2,,,,,,,,,,,,,,,,,2,,,,,,100,,,100,100,,80,100,100,100.00
611298,40,Adirondack,68,FED,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,197,233,248,4,0,0,,,,8,0,10,0,0,0,0,0,0,0,0,,0,0,0,0,2,,,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.00
611299,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,4,70,60,,,,2,100,100,90,90,100,60,100,90,90,90,,90,50,100,90,1,90,90,70,60,70,60,90,80,90,,,1,70,90,70,70,80,,,,,,,,,,,,1,80,90,70,70,90,90,90,90,90,90,,90,80,90,85.00
611300,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,4,70,100,,,,8,100,100,100,100,100,100,100,90,70,90,,80,90,80,90,1,50,30,100,100,100,60,100,100,100,,,1,60,90,80,60,80,,,,,,,,,,,,1,60,90,50,50,60,70,70,70,70,80,,80,80,80,80.00
611301,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,4,0,70,,,,8,70,80,0,40,80,10,70,80,10,70,,50,60,70,70,1,20,10,30,0,0,0,70,60,60,,,2,,,,,,,,,,,,,,,,,2,,,,,,40,,30,70,40,,30,20,10,15.00
611302,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,1,0,20,,,,8,100,100,10,20,80,10,70,70,20,60,,20,0,10,70,1,20,60,40,10,10,0,80,50,30,,,2,,,,,,,,,,,,,,,,,2,,,,,,40,50,50,30,40,,40,30,10,20.00
611303,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,4,60,40,,,,8,80,80,80,80,60,70,50,80,70,70,,70,10,30,80,1,30,40,60,70,60,20,70,60,70,,,1,50,0,50,50,40,,,,,,,,,,,,1,90,90,80,70,70,70,60,60,60,60,,70,70,60,65.00
611304,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,4,0,50,,,,8,100,100,80,0,100,70,80,80,70,70,,80,20,40,80,1,10,10,80,0,10,20,90,80,70,,,2,,,,,,,,,,,,,,,,,1,80,70,70,60,70,50,100,100,70,50,,70,0,50,25.00
611305,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,2,0,90,,,,9,70,70,100,100,100,70,80,60,50,70,,50,50,80,90,1,60,40,,0,0,0,100,100,80,,,1,50,30,30,10,30,,,,,,,,,,,,1,70,70,80,80,80,,,,,30,,30,10,0,5.00
611306,40,Adirondack,68,MTR,NYP,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,381,203,248,4,10,90,,,,8,60,80,70,40,70,0,70,70,40,50,,10,0,10,20,1,0,30,50,10,10,0,80,70,70,,,2,,,,,,,,,,,,,,,,,1,0,20,10,10,20,30,,,40,30,,30,10,0,5.00
611307,40,Adirondack,68,MTR,POU,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,309,203,248,4,80,100,,,,8,100,100,90,90,100,100,100,100,100,90,,100,100,100,100,1,100,100,100,,100,70,100,100,100,,,1,80,50,100,90,90,,,,,,,,,,,,1,90,100,90,90,90,,,,100,100,,100,100,100,100.00
611308,40,Adirondack,68,MTR,SAR,C,40C,40A,SC,12/29/2017,201712,2018,,SDWF,1,51,203,203,224,4,30,80,,,,8,90,90,50,50,90,60,80,90,90,60,,80,70,50,80,1,50,50,50,50,80,20,80,80,90,,,1,50,50,70,60,70,,,,,,,,,,,,1,20,60,20,20,40,90,90,90,90,60,,80,60,70,65.00
